nombre;url;nombre_conductor;origen;fecha_salida;destino;fecha_llegada;duracion;precio;distancia_origen;distancia_destino;auto_aceptacion;dos_asientos_detras;conductor_con_foto
/trip/carpooling/1491226318-madrid-cabra;https://www.blablacar.es/trip/carpooling/1491226318-madrid-cabra;Ruben;Madrid;2019-04-17 10:00:00;Cabra;2019-04-17 14:50:00;4,83;25,0;Un poco lejos;;False;False;True
/trip/carpooling/1491352535-madrid-oviedo;https://www.blablacar.es/trip/carpooling/1491352535-madrid-oviedo;Daniel;Madrid;2019-04-17 10:00:00;Oviedo;2019-04-17 14:50:00;4,83;24,0;Muy cerca de ti;;False;True;True
/trip/carpooling/1491418951-madrid-astorga-1;https://www.blablacar.es/trip/carpooling/1491418951-madrid-astorga-1;Israel;Madrid;2019-04-17 10:00:00;Astorga;2019-04-17 13:20:00;3,33;20,5;Un poco lejos;;True;True;True
/trip/carpooling/1491599110-madrid-el-puerto-de-santa-maria;https://www.blablacar.es/trip/carpooling/1491599110-madrid-el-puerto-de-santa-maria;Unai;Madrid;2019-04-17 10:00:00;El Puerto de Santa María;2019-04-17 16:40:00;6,67;35,5;Un poco lejos;;False;True;True
/trip/carpooling/1491786696-madrid-lerida;https://www.blablacar.es/trip/carpooling/1491786696-madrid-lerida;Maria;Madrid;2019-04-17 10:00:00;Lérida;2019-04-17 14:50:00;4,83;29,5;Un poco lejos;;True;True;True
/trip/carpooling/1493409170-madrid-oviedo;https://www.blablacar.es/trip/carpooling/1493409170-madrid-oviedo;Luis;Madrid;2019-04-17 10:00:00;Oviedo;2019-04-17 15:00:00;5,0;33,0;Un poco lejos;;False;False;True
/trip/carpooling/1493567867-madrid-llanes-1;https://www.blablacar.es/trip/carpooling/1493567867-madrid-llanes-1;Fernando;Madrid;2019-04-17 10:00:00;Llanes;2019-04-17 15:10:00;5,17;27,5;Muy cerca de ti;;False;True;True
/trip/carpooling/1493571927-madrid-elche;https://www.blablacar.es/trip/carpooling/1493571927-madrid-elche;Rosa;Madrid;2019-04-17 10:00:00;Elche;2019-04-17 14:20:00;4,33;22,5;Un poco lejos;;False;True;True
/trip/carpooling/1493731345-madrid-murcia;https://www.blablacar.es/trip/carpooling/1493731345-madrid-murcia;Alma María;Madrid;2019-04-17 10:00:00;Murcia;2019-04-17 14:00:00;4,0;21,5;Un poco lejos;;True;True;True
/trip/carpooling/1494044112-madrid-linares;https://www.blablacar.es/trip/carpooling/1494044112-madrid-linares;Lola;Madrid;2019-04-17 10:00:00;Linares;2019-04-17 13:20:00;3,33;15,5;Un poco lejos;;False;True;True
/trip/carpooling/1494241988-madrid-guardamar-del-segura;https://www.blablacar.es/trip/carpooling/1494241988-madrid-guardamar-del-segura;Violeta;Madrid;2019-04-17 10:00:00;Guardamar del Segura;2019-04-17 14:40:00;4,67;26,0;Un poco lejos;;False;True;True
/trip/carpooling/1494646714-madrid-sevilla;https://www.blablacar.es/trip/carpooling/1494646714-madrid-sevilla;Nacho;Madrid;2019-04-17 10:00:00;Sevilla;2019-04-17 15:20:00;5,33;27,5;Muy cerca de ti;;False;True;True
/trip/carpooling/1494753625-madrid-vitoria-gasteiz;https://www.blablacar.es/trip/carpooling/1494753625-madrid-vitoria-gasteiz;Carlos;Madrid;2019-04-17 10:00:00;Vitoria-Gasteiz;2019-04-17 14:30:00;4,5;19,0;Muy cerca de ti;;True;True;True
/trip/carpooling/1495093258-madrid-valladolid;https://www.blablacar.es/trip/carpooling/1495093258-madrid-valladolid;Estel;Madrid;2019-04-17 10:00:00;Valladolid;2019-04-17 12:40:00;2,67;12,0;Un poco lejos;;False;True;True
/trip/carpooling/1495473274-madrid-puente-de-la-constitucion-de-1812;https://www.blablacar.es/trip/carpooling/1495473274-madrid-puente-de-la-constitucion-de-1812;Ignacio;Madrid;2019-04-17 10:00:00;Puente De La Constitución De 1812;2019-04-17 16:50:00;6,83;38,5;Un poco lejos;;True;True;True
/trip/carpooling/1495632566-madrid-jaen;https://www.blablacar.es/trip/carpooling/1495632566-madrid-jaen;Jorge;Madrid;2019-04-17 10:00:00;Jaén;2019-04-17 13:40:00;3,67;18,0;Un poco lejos;;True;True;True
/trip/carpooling/1495699353-madrid-murcia;https://www.blablacar.es/trip/carpooling/1495699353-madrid-murcia;Lola;Madrid;2019-04-17 10:00:00;Murcia;2019-04-17 14:00:00;4,0;22,5;Muy cerca de ti;;False;True;True
/trip/carpooling/1495727549-madrid-islantilla;https://www.blablacar.es/trip/carpooling/1495727549-madrid-islantilla;Alejandro;Madrid;2019-04-17 10:00:00;Islantilla;2019-04-17 16:50:00;6,83;29,5;Muy cerca de ti;;True;True;True
/trip/carpooling/1495759742-madrid-cadiz;https://www.blablacar.es/trip/carpooling/1495759742-madrid-cadiz;Enrique;Madrid;2019-04-17 10:00:00;Cádiz;2019-04-17 16:20:00;6,33;34,0;Muy cerca de ti;;True;True;True
/trip/carpooling/1495771677-madrid-gijon;https://www.blablacar.es/trip/carpooling/1495771677-madrid-gijon;Silvia;Madrid;2019-04-17 10:00:00;Gijón;2019-04-17 15:10:00;5,17;26,0;Un poco lejos;;True;True;True
/trip/carpooling/1495803233-madrid-santander;https://www.blablacar.es/trip/carpooling/1495803233-madrid-santander;Soraya;Madrid;2019-04-17 10:00:00;Santander;2019-04-17 14:40:00;4,67;24,0;Un poco lejos;;False;True;True
/trip/carpooling/1496058572-madrid-sevilla;https://www.blablacar.es/trip/carpooling/1496058572-madrid-sevilla;Jorge;Madrid;2019-04-17 10:00:00;Sevilla;2019-04-17 15:30:00;5,5;27,5;Muy cerca de ti;;False;True;True
/trip/carpooling/1496102091-madrid-oliva;https://www.blablacar.es/trip/carpooling/1496102091-madrid-oliva;Jose Luis;Madrid;2019-04-17 10:00:00;Oliva;2019-04-17 14:40:00;4,67;22,5;Muy cerca de ti;;True;False;True
/trip/carpooling/1496189052-madrid-caravaca-de-la-cruz;https://www.blablacar.es/trip/carpooling/1496189052-madrid-caravaca-de-la-cruz;Francisco;Madrid;2019-04-17 10:00:00;Caravaca de la Cruz;2019-04-17 14:10:00;4,17;24,0;Un poco lejos;;False;True;True
/trip/carpooling/1496244324-madrid-vigo;https://www.blablacar.es/trip/carpooling/1496244324-madrid-vigo;Jaime;Madrid;2019-04-17 10:00:00;Vigo;2019-04-17 16:00:00;6,0;30,5;Un poco lejos;;True;True;True
/trip/carpooling/1496296999-majadahonda-cartagena;https://www.blablacar.es/trip/carpooling/1496296999-majadahonda-cartagena;Gonzalo;Majadahonda;2019-04-17 10:00:00;Cartagena;2019-04-17 14:50:00;4,83;24,0;Un poco lejos;;False;True;False
/trip/carpooling/1496311839-madrid-pamplona;https://www.blablacar.es/trip/carpooling/1496311839-madrid-pamplona;Irati;Madrid;2019-04-17 10:00:00;Pamplona;2019-04-17 14:20:00;4,33;20,5;Un poco lejos;;False;False;True
/trip/carpooling/1496314296-madrid-almeria;https://www.blablacar.es/trip/carpooling/1496314296-madrid-almeria;Maribel;Madrid;2019-04-17 10:00:00;Almería;2019-04-17 15:50:00;5,83;29,5;Un poco lejos;;True;True;True
/trip/carpooling/1496383029-madrid-segura-de-leon;https://www.blablacar.es/trip/carpooling/1496383029-madrid-segura-de-leon;Francisco Miguel;Madrid;2019-04-17 10:00:00;Segura de León;2019-04-17 14:50:00;4,83;24,0;Un poco lejos;;True;False;True
/trip/carpooling/1496486020-madrid-benidorm;https://www.blablacar.es/trip/carpooling/1496486020-madrid-benidorm;Lucía;Madrid;2019-04-17 10:00:00;Benidorm;2019-04-17 14:50:00;4,83;32,0;Un poco lejos;;True;True;False
/trip/carpooling/1496577167-madrid-benidorm;https://www.blablacar.es/trip/carpooling/1496577167-madrid-benidorm;Dj;Madrid;2019-04-17 10:00:00;Benidorm;2019-04-17 16:00:00;6,0;32,0;Muy cerca de ti;;True;True;True
/trip/carpooling/1496636821-madrid-denia;https://www.blablacar.es/trip/carpooling/1496636821-madrid-denia;Juancho;Madrid;2019-04-17 10:00:00;Denia;2019-04-17 14:50:00;4,83;24,0;Un poco lejos;;True;True;True
/trip/carpooling/1496641952-madrid-merida;https://www.blablacar.es/trip/carpooling/1496641952-madrid-merida;Jesus;Madrid;2019-04-17 10:00:00;Mérida;2019-04-17 13:30:00;3,5;24,0;Muy cerca de ti;;True;True;True
/trip/carpooling/1482327008-madrid-zafra;https://www.blablacar.es/trip/carpooling/1482327008-madrid-zafra;Julio Germáno;Madrid;2019-04-17 10:00:00;Zafra;2019-04-17 14:20:00;4,33;21,5;Muy cerca de ti;;True;True;True
/trip/carpooling/1494728775-getafe-llodio;https://www.blablacar.es/trip/carpooling/1494728775-getafe-llodio;Iván;Getafe;2019-04-17 10:00:34;Llodio;2019-04-17 14:10:34;4,17;24,0;Un poco lejos;;False;True;True
/trip/carpooling/1495832766-madrid-cofinal;https://www.blablacar.es/trip/carpooling/1495832766-madrid-cofinal;Luisma;Madrid;2019-04-17 10:09:00;Cofiñal;2019-04-17 14:49:00;4,67;28,5;Muy cerca de ti;;False;True;True
/trip/carpooling/1491021897-madrid-berga;https://www.blablacar.es/trip/carpooling/1491021897-madrid-berga;Olga;Madrid;2019-04-17 10:20:00;Berga;2019-04-17 17:30:00;7,17;43,0;Muy cerca de ti;;True;True;True
/trip/carpooling/1492263669-madrid-hernani;https://www.blablacar.es/trip/carpooling/1492263669-madrid-hernani;Alejandro;Madrid;2019-04-17 10:20:00;Hernani;2019-04-17 15:20:00;5,0;32,0;Un poco lejos;;False;True;True
/trip/carpooling/1494522513-madrid-alicante;https://www.blablacar.es/trip/carpooling/1494522513-madrid-alicante;Javier;Madrid;2019-04-17 10:20:00;Alicante (Alacant);2019-04-17 14:30:00;4,17;25,0;Muy cerca de ti;;False;True;True
/trip/carpooling/1495083703-madrid-aguadulce;https://www.blablacar.es/trip/carpooling/1495083703-madrid-aguadulce;Augusto;Madrid;2019-04-17 10:20:00;Aguadulce;2019-04-17 17:20:00;7,0;36,5;Un poco lejos;;True;True;True
/trip/carpooling/1491813499-comunidad-de-madrid-granada;https://www.blablacar.es/trip/carpooling/1491813499-comunidad-de-madrid-granada;Manu;Gasolinera - Carretera Andalucia;2019-04-17 10:20:00;Granada;2019-04-17 14:40:00;4,33;21,5;Un poco lejos;;False;True;True
/trip/carpooling/1459889243-madrid-peniscola;https://www.blablacar.es/trip/carpooling/1459889243-madrid-peniscola;Francisco;Madrid;2019-04-17 10:30:00;Peñíscola;2019-04-17 15:40:00;5,17;41,0;Muy cerca de ti;;False;False;True
/trip/carpooling/1475216856-madrid-la-linea-de-la-concepcion-1;https://www.blablacar.es/trip/carpooling/1475216856-madrid-la-linea-de-la-concepcion-1;Cristina;Madrid;2019-04-17 10:30:00;La Línea de la Concepción;2019-04-17 17:30:00;7,0;38,5;Muy cerca de ti;;False;True;True
/trip/carpooling/1481205300-madrid-oviedo;https://www.blablacar.es/trip/carpooling/1481205300-madrid-oviedo;Julian;Madrid;2019-04-17 10:30:00;Oviedo;2019-04-17 15:20:00;4,83;29,5;Muy cerca de ti;;False;True;True
/trip/carpooling/1487895452-madrid-valencia;https://www.blablacar.es/trip/carpooling/1487895452-madrid-valencia;Samuel;Madrid;2019-04-17 10:30:00;Valencia;2019-04-17 14:10:00;3,67;20,5;Un poco lejos;;False;False;True
/trip/carpooling/1488548664-madrid-la-manga;https://www.blablacar.es/trip/carpooling/1488548664-madrid-la-manga;Joaquin;Madrid;2019-04-17 10:30:00;La Manga;2019-04-17 15:40:00;5,17;30,5;Un poco lejos;;False;True;True
/trip/carpooling/1489970175-madrid-murcia;https://www.blablacar.es/trip/carpooling/1489970175-madrid-murcia;Beatriz;Madrid;2019-04-17 10:30:00;Murcia;2019-04-17 14:30:00;4,0;24,0;Un poco lejos;;False;True;True
/trip/carpooling/1491596338-madrid-herrera-del-duque;https://www.blablacar.es/trip/carpooling/1491596338-madrid-herrera-del-duque;Alvaro;Madrid;2019-04-17 10:30:00;Herrera del Duque;2019-04-17 13:30:00;3,0;15,5;Un poco lejos;;False;True;True
/trip/carpooling/1492362943-madrid-torrevieja;https://www.blablacar.es/trip/carpooling/1492362943-madrid-torrevieja;Natalia;Madrid;2019-04-17 10:30:00;Torrevieja;2019-04-17 15:30:00;5,0;25,0;Muy cerca de ti;;False;True;True
/trip/carpooling/1492817656-madrid-zaragoza;https://www.blablacar.es/trip/carpooling/1492817656-madrid-zaragoza;Ernesto;Madrid;2019-04-17 10:30:00;Zaragoza;2019-04-17 13:50:00;3,33;14,5;Un poco lejos;;True;True;True
/trip/carpooling/1493468873-madrid-candeleda;https://www.blablacar.es/trip/carpooling/1493468873-madrid-candeleda;Alfredo;Madrid;2019-04-17 10:30:00;Candeleda;2019-04-17 13:00:00;2,5;13,0;Muy cerca de ti;;False;False;True
/trip/carpooling/1493534680-madrid-playa-de-gandia;https://www.blablacar.es/trip/carpooling/1493534680-madrid-playa-de-gandia;Beatriz;Madrid;2019-04-17 10:30:00;Playa de Gandía;2019-04-17 14:50:00;4,33;26,0;Un poco lejos;;False;False;True
/trip/carpooling/1494769536-madrid-resoba;https://www.blablacar.es/trip/carpooling/1494769536-madrid-resoba;Iñigo;Madrid;2019-04-17 10:30:00;Resoba;2019-04-17 14:50:00;4,33;32,0;Un poco lejos;;False;True;True
/trip/carpooling/1494913274-getafe-orense;https://www.blablacar.es/trip/carpooling/1494913274-getafe-orense;Angel Francisco;Getafe;2019-04-17 10:30:00;Orense;2019-04-17 16:10:00;5,67;35,5;Un poco lejos;;False;True;True
/trip/carpooling/1495162257-madrid-vitoria-gasteiz;https://www.blablacar.es/trip/carpooling/1495162257-madrid-vitoria-gasteiz;Pedro;Madrid;2019-04-17 10:30:00;Vitoria-Gasteiz;2019-04-17 14:10:00;3,67;20,5;Un poco lejos;;False;True;True
/trip/carpooling/1495186015-madrid-almendralejo;https://www.blablacar.es/trip/carpooling/1495186015-madrid-almendralejo;Ivan;Madrid;2019-04-17 10:30:00;Almendralejo;2019-04-17 14:50:00;4,33;21,5;Un poco lejos;;False;True;True
/trip/carpooling/1495401594-madrid-valladolid;https://www.blablacar.es/trip/carpooling/1495401594-madrid-valladolid;Tono;Madrid;2019-04-17 10:30:00;Valladolid;2019-04-17 13:00:00;2,5;11,0;Muy cerca de ti;;False;True;True
/trip/carpooling/1495429867-madrid-malaga;https://www.blablacar.es/trip/carpooling/1495429867-madrid-malaga;Jose;Madrid;2019-04-17 10:30:00;Málaga;2019-04-17 16:10:00;5,67;32,0;Muy cerca de ti;;False;True;True
/trip/carpooling/1495452918-madrid-murcia;https://www.blablacar.es/trip/carpooling/1495452918-madrid-murcia;María Luisa;Madrid;2019-04-17 10:30:00;Murcia;2019-04-17 14:20:00;3,83;21,5;Muy cerca de ti;;False;True;False
/trip/carpooling/1495560144-madrid-palencia;https://www.blablacar.es/trip/carpooling/1495560144-madrid-palencia;Diego;Madrid;2019-04-17 10:30:00;Palencia;2019-04-17 13:30:00;3,0;12,0;Muy cerca de ti;;False;True;True
/trip/carpooling/1495792600-madrid-salamanca;https://www.blablacar.es/trip/carpooling/1495792600-madrid-salamanca;Ana;Madrid;2019-04-17 10:30:00;Salamanca;2019-04-17 12:50:00;2,33;14,5;Muy cerca de ti;;False;True;True
/trip/carpooling/1495859135-madrid-sevilla-1;https://www.blablacar.es/trip/carpooling/1495859135-madrid-sevilla-1;Javier;Madrid;2019-04-17 10:30:00;Sevilla;2019-04-17 16:00:00;5,5;24,0;Muy cerca de ti;;True;False;True
/trip/carpooling/1495911278-madrid-isla-cristina;https://www.blablacar.es/trip/carpooling/1495911278-madrid-isla-cristina;Rodrigo;Madrid;2019-04-17 10:30:00;Isla Cristina;2019-04-17 17:30:00;7,0;35,5;Muy cerca de ti;;True;True;True
/trip/carpooling/1495933034-madrid-alicante-alacant;https://www.blablacar.es/trip/carpooling/1495933034-madrid-alicante-alacant;David;Madrid;2019-04-17 10:30:00;Alicante;2019-04-17 15:10:00;4,67;29,5;Un poco lejos;;False;True;True
/trip/carpooling/1496051320-madrid-llanes;https://www.blablacar.es/trip/carpooling/1496051320-madrid-llanes;Gabriel;Madrid;2019-04-17 10:30:00;Llanes;2019-04-17 16:20:00;5,83;25,0;Muy cerca de ti;;False;False;False
/trip/carpooling/1496205243-madrid-torrevieja;https://www.blablacar.es/trip/carpooling/1496205243-madrid-torrevieja;Leandro;Madrid;2019-04-17 10:30:00;Torrevieja;2019-04-17 15:20:00;4,83;29,5;Un poco lejos;;False;True;True
/trip/carpooling/1496508497-madrid-sagres;https://www.blablacar.es/trip/carpooling/1496508497-madrid-sagres;Aitor Javier;Madrid;2019-04-17 10:30:00;Sagres;2019-04-17 19:20:00;8,83;52,5;Muy cerca de ti;;True;False;True
/trip/carpooling/1496565197-madrid-otero-de-rey;https://www.blablacar.es/trip/carpooling/1496565197-madrid-otero-de-rey;Borja;Madrid;2019-04-17 10:30:00;Otero de Rey;2019-04-17 16:00:00;5,5;35,5;Muy cerca de ti;;False;True;True
/trip/carpooling/1489655574-madrid-granada;https://www.blablacar.es/trip/carpooling/1489655574-madrid-granada;Jorge;Madrid;2019-04-17 10:30:00;Granada;2019-04-17 15:10:00;4,67;22,5;Un poco lejos;;False;True;True
/trip/carpooling/1490418245-madrid-la-coronada;https://www.blablacar.es/trip/carpooling/1490418245-madrid-la-coronada;Emilio;Madrid;2019-04-17 10:30:07;La Coronada;2019-04-17 15:20:07;4,83;20,5;Muy cerca de ti;;True;False;True
/trip/carpooling/1493198519-madrid-benidorm;https://www.blablacar.es/trip/carpooling/1493198519-madrid-benidorm;Olga;Madrid;2019-04-17 10:50:00;Benidorm;2019-04-17 15:30:00;4,67;32,0;Un poco lejos;;True;True;False
/trip/carpooling/1468161094-madrid-santiago-de-compostela;https://www.blablacar.es/trip/carpooling/1468161094-madrid-santiago-de-compostela;Gianni;Madrid;2019-04-17 11:00:00;Santiago de Compostela;2019-04-17 17:10:00;6,17;37,5;Un poco lejos;;True;True;True
/trip/carpooling/1486674694-madrid-benidorm;https://www.blablacar.es/trip/carpooling/1486674694-madrid-benidorm;Joaquin;Madrid;2019-04-17 11:00:00;Benidorm;2019-04-17 15:50:00;4,83;33,0;Un poco lejos;;True;False;True
/trip/carpooling/1490239829-leganes-zafra;https://www.blablacar.es/trip/carpooling/1490239829-leganes-zafra;Alejandro;Leganés;2019-04-17 11:00:00;Zafra;2019-04-17 15:40:00;4,67;22,5;Un poco lejos;;False;True;True
/trip/carpooling/1491769315-madrid-ecija;https://www.blablacar.es/trip/carpooling/1491769315-madrid-ecija;Maika;Madrid;2019-04-17 11:00:00;Écija;2019-04-17 15:50:00;4,83;35,5;Un poco lejos;;False;False;True
/trip/carpooling/1492481523-madrid-malaga;https://www.blablacar.es/trip/carpooling/1492481523-madrid-malaga;David;Madrid;2019-04-17 11:00:00;Málaga;2019-04-17 17:00:00;6,0;41,0;Un poco lejos;;False;False;True
/trip/carpooling/1492610029-madrid-molina-de-aragon;https://www.blablacar.es/trip/carpooling/1492610029-madrid-molina-de-aragon;Alvaro;Madrid;2019-04-17 11:00:00;Molina de Aragón;2019-04-17 13:30:00;2,5;13,0;Muy cerca de ti;;False;True;True
/trip/carpooling/1493012788-madrid-ferrol;https://www.blablacar.es/trip/carpooling/1493012788-madrid-ferrol;Jose Antonio;Madrid;2019-04-17 11:00:00;Ferrol;2019-04-17 17:10:00;6,17;35,5;Un poco lejos;;True;True;True
/trip/carpooling/1493032255-madrid-murcia;https://www.blablacar.es/trip/carpooling/1493032255-madrid-murcia;Raul;Madrid;2019-04-17 11:00:00;Murcia;2019-04-17 15:00:00;4,0;29,5;Muy cerca de ti;;True;True;True
/trip/carpooling/1493157037-madrid-ponferrada;https://www.blablacar.es/trip/carpooling/1493157037-madrid-ponferrada;Óscar;Madrid;2019-04-17 11:00:00;Ponferrada;2019-04-17 14:50:00;3,83;25,0;Muy cerca de ti;;True;True;True
/trip/carpooling/1494512545-madrid-almeria;https://www.blablacar.es/trip/carpooling/1494512545-madrid-almeria;Rafael;Madrid;2019-04-17 11:00:00;Almería;2019-04-17 16:50:00;5,83;28,5;Un poco lejos;;False;True;True
/trip/carpooling/1494634149-madrid-bejar;https://www.blablacar.es/trip/carpooling/1494634149-madrid-bejar;Carlos;Madrid;2019-04-17 11:00:00;Béjar;2019-04-17 13:50:00;2,83;15,5;Muy cerca de ti;;False;True;True
/trip/carpooling/1494860739-madrid-oviedo;https://www.blablacar.es/trip/carpooling/1494860739-madrid-oviedo;Edith María;Madrid;2019-04-17 11:00:00;Oviedo;2019-04-17 15:50:00;4,83;17,0;Un poco lejos;;False;False;True
/trip/carpooling/1495032379-boadilla-del-monte-cordoba;https://www.blablacar.es/trip/carpooling/1495032379-boadilla-del-monte-cordoba;Javi;Boadilla del Monte;2019-04-17 11:00:00;Córdoba;2019-04-17 15:10:00;4,17;22,5;Un poco lejos;;False;False;True
/trip/carpooling/1495117632-madrid-region-de-murcia-1;https://www.blablacar.es/trip/carpooling/1495117632-madrid-region-de-murcia-1;Jorge;Madrid;2019-04-17 11:00:00;Región de Murcia;2019-04-17 15:50:00;4,83;30,5;Muy cerca de ti;;False;True;True
/trip/carpooling/1495339532-madrid-fuengirola;https://www.blablacar.es/trip/carpooling/1495339532-madrid-fuengirola;Gonzalo;Madrid;2019-04-17 11:00:00;Fuengirola;2019-04-17 16:50:00;5,83;29,5;Muy cerca de ti;;False;True;True
/trip/carpooling/1495409854-madrid-albacete;https://www.blablacar.es/trip/carpooling/1495409854-madrid-albacete;Ricardo;Madrid;2019-04-17 11:00:00;Albacete;2019-04-17 13:50:00;2,83;13,0;Un poco lejos;;True;True;True
/trip/carpooling/1495448165-pozuelo-de-alarcon-montijo;https://www.blablacar.es/trip/carpooling/1495448165-pozuelo-de-alarcon-montijo;Virginia;Pozuelo de Alarcón;2019-04-17 11:00:00;Montijo;2019-04-17 14:40:00;3,67;21,5;Un poco lejos;;False;True;True
/trip/carpooling/1495496486-madrid-burguillos-del-cerro;https://www.blablacar.es/trip/carpooling/1495496486-madrid-burguillos-del-cerro;Marcos;Madrid;2019-04-17 11:00:00;Burguillos del Cerro;2019-04-17 15:20:00;4,33;25,0;Un poco lejos;;True;True;True
/trip/carpooling/1495698877-madrid-valencia;https://www.blablacar.es/trip/carpooling/1495698877-madrid-valencia;Fernando;Madrid;2019-04-17 11:00:00;Valencia;2019-04-17 14:40:00;3,67;24,0;Muy cerca de ti;;False;True;True
/trip/carpooling/1495769038-madrid-la-coruna;https://www.blablacar.es/trip/carpooling/1495769038-madrid-la-coruna;Yasmin;Madrid;2019-04-17 11:00:00;La Coruña;2019-04-17 17:00:00;6,0;33,0;Muy cerca de ti;;True;True;False
/trip/carpooling/1496072740-madrid-granada;https://www.blablacar.es/trip/carpooling/1496072740-madrid-granada;Miguel;Madrid;2019-04-17 11:00:00;Granada;2019-04-17 15:40:00;4,67;24,0;Un poco lejos;;True;False;True
/trip/carpooling/1496116707-madrid-caceres;https://www.blablacar.es/trip/carpooling/1496116707-madrid-caceres;Jorge;Madrid;2019-04-17 11:00:00;Cáceres;2019-04-17 14:20:00;3,33;17,0;Un poco lejos;;True;True;True
/trip/carpooling/1496130126-madrid-cartagena;https://www.blablacar.es/trip/carpooling/1496130126-madrid-cartagena;Fcojavier;Madrid;2019-04-17 11:00:00;Cartagena;2019-04-17 15:50:00;4,83;22,5;Muy cerca de ti;;True;True;True
/trip/carpooling/1496246039-madrid-tramalleiro;https://www.blablacar.es/trip/carpooling/1496246039-madrid-tramalleiro;Enrique;Madrid;2019-04-17 11:00:00;Tramalleiro;2019-04-17 18:50:00;7,83;44,5;Un poco lejos;;False;True;True
/trip/carpooling/1496354602-madrid-oviedo;https://www.blablacar.es/trip/carpooling/1496354602-madrid-oviedo;Iván;Madrid;2019-04-17 11:00:00;Oviedo;2019-04-17 16:00:00;5,0;24,0;Un poco lejos;;True;False;False
/trip/carpooling/1496389595-madrid-valencia;https://www.blablacar.es/trip/carpooling/1496389595-madrid-valencia;Daniel;Madrid;2019-04-17 11:00:00;Valencia;2019-04-17 14:40:00;3,67;18,0;Muy cerca de ti;;False;True;True
/trip/carpooling/1496600911-madrid-almeria;https://www.blablacar.es/trip/carpooling/1496600911-madrid-almeria;Luis;Madrid;2019-04-17 11:00:00;Almería;2019-04-17 16:50:00;5,83;28,5;Muy cerca de ti;;False;True;True
/trip/carpooling/1496640895-madrid-villada;https://www.blablacar.es/trip/carpooling/1496640895-madrid-villada;Enrique;Madrid;2019-04-17 11:00:00;Villada;2019-04-17 14:40:00;3,67;20,5;Muy cerca de ti;;True;False;True
/trip/carpooling/1496676140-madrid-toledo;https://www.blablacar.es/trip/carpooling/1496676140-madrid-toledo;Richard;Madrid;2019-04-17 11:00:00;Toledo;2019-04-17 12:00:00;1,0;5,0;Muy cerca de ti;;True;False;True
/trip/carpooling/1496315570-madrid-sevilla;https://www.blablacar.es/trip/carpooling/1496315570-madrid-sevilla;Mario;Madrid;2019-04-17 11:00:23;Sevilla;2019-04-17 16:20:23;5,33;27,5;Muy cerca de ti;;False;True;True
/trip/carpooling/1491746642-madrid-azuaga-badajoz-espana;https://www.blablacar.es/trip/carpooling/1491746642-madrid-azuaga-badajoz-espana;Blanca;Madrid;2019-04-17 11:00:52;Azuaga, Badajoz, España;2019-04-17 16:20:52;5,33;29,5;Un poco lejos;;True;True;True
/trip/carpooling/1458985662-madrid-fraga;https://www.blablacar.es/trip/carpooling/1458985662-madrid-fraga;Eduardo;Madrid;2019-04-17 11:10:00;Fraga;2019-04-17 16:10:00;5,0;26,0;Un poco lejos;;False;True;True
/trip/carpooling/1494633638-madrid-granada;https://www.blablacar.es/trip/carpooling/1494633638-madrid-granada;Alvaro;Madrid;2019-04-17 11:10:00;Granada;2019-04-17 15:30:00;4,33;22,5;Un poco lejos;;False;True;True
/trip/carpooling/1495753372-madrid-murcia;https://www.blablacar.es/trip/carpooling/1495753372-madrid-murcia;Mariano;Madrid;2019-04-17 11:10:00;Murcia;2019-04-17 15:10:00;4,0;25,0;Muy cerca de ti;;False;True;True
/trip/carpooling/1495974271-madrid-denia;https://www.blablacar.es/trip/carpooling/1495974271-madrid-denia;Pablo;Madrid;2019-04-17 11:10:00;Denia;2019-04-17 16:00:00;4,83;24,0;Muy cerca de ti;;False;True;True
/trip/carpooling/1495975461-madrid-jaen;https://www.blablacar.es/trip/carpooling/1495975461-madrid-jaen;Jm;Madrid;2019-04-17 11:10:00;Jaén;2019-04-17 15:00:00;3,83;17,0;Un poco lejos;;False;True;True
/trip/carpooling/1493877897-madrid-segovia;https://www.blablacar.es/trip/carpooling/1493877897-madrid-segovia;Victor;Madrid;2019-04-17 11:15:00;Segovia;2019-04-17 12:15:00;1,0;4,0;Muy cerca de ti;;False;True;True
/trip/carpooling/1491480418-madrid-valladolid-1;https://www.blablacar.es/trip/carpooling/1491480418-madrid-valladolid-1;Carlos Ángel;Madrid;2019-04-17 11:15:25;Valladolid;2019-04-17 13:55:25;2,67;11,0;Un poco lejos;;True;True;True
/trip/carpooling/1496175283-alcorcon-valencia;https://www.blablacar.es/trip/carpooling/1496175283-alcorcon-valencia;Bárbara;Alcorcón;2019-04-17 11:20:00;Valencia;2019-04-17 15:10:00;3,83;19,0;Un poco lejos;;True;True;True
/trip/carpooling/1466328634-madrid-cordoba-1;https://www.blablacar.es/trip/carpooling/1466328634-madrid-cordoba-1;Javier;Madrid;2019-04-17 11:30:00;Córdoba;2019-04-17 15:40:00;4,17;24,0;Un poco lejos;;True;False;True
/trip/carpooling/1481475374-alcorcon-cedillo;https://www.blablacar.es/trip/carpooling/1481475374-alcorcon-cedillo;Raquel;Alcorcón;2019-04-17 11:30:00;Cedillo;2019-04-17 16:00:00;4,5;28,5;Un poco lejos;;False;False;True
